RAM,6144
EXPERIMENT,Precopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
18,sysbench_disk7,100,100,100,26,268,9290,6460088320,0,4,0,794.3113316062177,919586835,1367317,0,0,905510912,221072,
19,sysbench_disk7,100,100,100,27,276,9273,6460088320,0,4,0,796.3417192299373,920145995,1367429,0,0,906067968,221208,
20,sysbench_disk7,100,100,100,27,276,9226,6460088320,0,4,0,795.1217532340472,914064929,1368003,0,0,899993600,219725,
EXPERIMENT,Postcopy
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk8,100,100,100,27,22,7539,6460088320,471,2,0,874.9410830670927,821458484,1380036,0,0,807460864,197134,
2,sysbench_disk8,100,100,100,33,96,8163,6460088320,412,2,0,864.862067404674,878804835,1366032,0,0,864821248,211138,
3,sysbench_disk8,100,100,100,27,21,7951,6460088320,427,2,0,885.6548692579506,877130009,1366441,0,0,863145984,210729,
4,sysbench_disk8,100,100,100,27,19,7904,6460088320,492,2,0,887.9408505776311,874177543,1367162,0,0,860192768,210008,
5,sysbench_disk8,100,100,100,27,18,7890,6460088320,485,2,0,888.8384779346305,873505934,1367326,0,0,859521024,209844,
6,sysbench_disk8,100,100,100,30,22,7923,6460088320,491,2,0,886.6305222348917,874660724,1367044,0,0,860676096,210126,
7,sysbench_disk8,100,100,100,27,26,7896,6460088320,490,2,0,883.5853653577328,869005500,1368425,0,0,855019520,208745,
8,sysbench_disk8,100,100,100,27,23,7990,6460088320,445,2,0,875.7592957428104,871597732,1367792,0,0,857612288,209378,
9,sysbench_disk8,100,100,100,26,60,7947,6460088320,395,2,0,883.6742249715945,874836819,1367001,0,0,860852224,210169,
10,sysbench_disk8,100,100,100,27,21,8053,6460088320,431,2,0,868.6237438325442,871335594,1367856,0,0,857350144,209314,
11,sysbench_disk8,100,100,100,27,20,7849,6460088320,396,2,0,892.8356246484275,872858895,1367484,0,0,858873856,209686,
12,sysbench_disk8,100,100,100,27,21,8046,6460088320,442,2,0,872.6788297792742,874640249,1367049,0,0,860655616,210121,
13,sysbench_disk8,100,100,100,27,19,8013,6460088320,681,2,0,876.2726441272226,874627950,1367052,0,0,860643328,210118,
14,sysbench_disk8,100,100,100,36,23,8090,6460088320,451,2,0,868.4918539855972,874243005,1367146,0,0,860258304,210024,
15,sysbench_disk8,100,100,100,27,22,8032,6460088320,434,2,0,874.2623440349782,874697565,1367035,0,0,860712960,210135,
16,sysbench_disk8,100,100,100,33,21,7909,6460088320,485,2,0,888.1326043676994,874255290,1367143,0,0,860270592,210027,
17,sysbench_disk8,100,100,100,26,67,7938,6460088320,395,2,0,881.4662962588474,871659060,1367777,0,0,857673728,209393,
18,sysbench_disk8,100,100,100,27,20,7992,6460088320,473,2,0,874.7743025737601,870835994,1367978,0,0,856850432,209192,
19,sysbench_disk8,100,100,100,27,29,8043,6460088320,445,2,0,874.1251846307385,875762250,1366775,0,0,861777920,210395,
20,sysbench_disk8,100,100,100,26,24,7996,6460088320,580,2,0,878.2289796737766,874824466,1367004,0,0,860839936,210166,
EXPERIMENT,Hybrid
Experiment,Disk,Destination-Ready,start-sysbench,vm_stop,setup-time,downtime,total-time,ram-total,ram-postcopy-requests,ram-dirty-sync-count,ram-remaining,ram-mbps,ram-transferred,ram-duplicate,ram-dirty-pages-rate,ram-skipped,ram-normal-bytes,ram-normal
1,sysbench_disk9,100,100,100,35,59,7914,6460088320,486,2,0,834.602974996827,821868168,1379950,0,0,807870464,197234,
2,sysbench_disk9,100,100,100,35,22,8153,6460088320,402,2,0,864.0063286523774,876638867,1366580,0,0,862654464,210609,
3,sysbench_disk9,100,100,100,27,19,8148,6460088320,464,2,0,861.4642039157739,874382421,1367123,0,0,860397568,210058,
4,sysbench_disk9,100,100,100,32,24,8075,6460088320,499,2,0,868.7312067636454,873289170,1367393,0,0,859303936,209791,
5,sysbench_disk9,100,100,100,27,26,8162,6460088320,530,2,0,858.5441878303626,872920582,1367482,0,0,858935296,209701,
6,sysbench_disk9,100,100,100,33,22,8188,6460088320,486,2,0,856.9526543225015,873444675,1367353,0,0,859459584,209829,
7,sysbench_disk9,100,100,100,27,30,8168,6460088320,552,2,0,859.2231067436433,874255467,1367153,0,0,860270592,210027,
8,sysbench_disk9,100,100,100,27,25,8038,6460088320,446,2,0,871.1626243914617,872248980,1367650,0,0,858263552,209537,
9,sysbench_disk9,100,100,100,28,21,8171,6460088320,462,2,0,859.1288989315977,874374343,1367131,0,0,860389376,210056,
10,sysbench_disk9,100,100,100,26,22,8110,6460088320,509,2,0,863.1539317169718,872105601,1367679,0,0,858120192,209502,
11,sysbench_disk9,100,100,100,29,22,8119,6460088320,479,2,0,863.9999594561186,873608522,1367315,0,0,859623424,209869,
12,sysbench_disk9,100,100,100,26,21,8225,6460088320,456,2,0,852.0301344066349,873113009,1367434,0,0,859127808,209748,
13,sysbench_disk9,100,100,100,32,25,8148,6460088320,417,2,0,858.8385224248398,871180228,1367905,0,0,857194496,209276,
14,sysbench_disk9,100,100,100,35,23,8322,6460088320,613,2,0,845.9671948835525,876204761,1366682,0,0,862220288,210503,
15,sysbench_disk9,100,100,100,26,24,8131,6460088320,433,2,0,863.0355415175818,874251390,1367156,0,0,860266496,210026,
16,sysbench_disk9,100,100,100,26,27,8252,6460088320,484,2,0,852.1806457573547,876143398,1366691,0,0,862158848,210488,
17,sysbench_disk9,100,100,100,27,29,8201,6460088320,448,2,0,857.9824849522878,876532269,1366595,0,0,862547968,210583,
18,sysbench_disk9,100,100,100,26,20,8135,6460088320,427,2,0,860.7798761869528,872396487,1367614,0,0,858411008,209573,
19,sysbench_disk9,100,100,100,36,22,8001,6460088320,465,2,0,873.2613353421218,869329334,1368363,0,0,855343104,208824,
20,sysbench_disk9,100,100,100,34,179,8280,6460088320,667,2,0,830.9371923356779,856376868,1371538,0,0,842387456,205661,
